Minutes from midnight,Days,Is business,MAX BATP001,MIN BATP001,AVG BATP001,DIFF BATP001,SEC BATP001,MAX BATP002,MIN BATP002,AVG BATP002,DIFF BATP002,SEC BATP002,MAX BATP003,MIN BATP003,AVG BATP003,DIFF BATP003,SEC BATP003,MAX BATP005,MIN BATP005,AVG BATP005,DIFF BATP005,SEC BATP005,MAX BATP006,MIN BATP006,AVG BATP006,DIFF BATP006,SEC BATP006,MAX BATP007,MIN BATP007,AVG BATP007,DIFF BATP007,SEC BATP007,MAX BATP008,MIN BATP008,AVG BATP008,DIFF BATP008,SEC BATP008,MAX BATP009,MIN BATP009,AVG BATP009,DIFF BATP009,SEC BATP009,MAX BATP010,MIN BATP010,AVG BATP010,DIFF BATP010,SEC BATP010,MAX BATP011,MIN BATP011,AVG BATP011,DIFF BATP011,SEC BATP011,MAX BATP102,MIN BATP102,AVG BATP102,DIFF BATP102,SEC BATP102,MAX BATP103,MIN BATP103,AVG BATP103,DIFF BATP103,SEC BATP103,MAX BATP104,MIN BATP104,AVG BATP104,DIFF BATP104,SEC BATP104,MAX BATV001,MIN BATV001,AVG BATV001,DIFF BATV001,SEC BATV001,MAX BATV002,MIN BATV002,AVG BATV002,DIFF BATV002,SEC BATV002,MAX BATV003,MIN BATV003,AVG BATV003,DIFF BATV003,SEC BATV003,MAX BATV004,MIN BATV004,AVG BATV004,DIFF BATV004,SEC BATV004,MAX BATV005,MIN BATV005,AVG BATV005,DIFF BATV005,SEC BATV005,MAX BATV006,MIN BATV006,AVG BATV006,DIFF BATV006,SEC BATV006,MAX BATV007,MIN BATV007,AVG BATV007,DIFF BATV007,SEC BATV007,MAX BATV008,MIN BATV008,AVG BATV008,DIFF BATV008,SEC BATV008,MAX BATV009,MIN BATV009,AVG BATV009,DIFF BATV009,SEC BATV009,MAX BATV010,MIN BATV010,AVG BATV010,DIFF BATV010,SEC BATV010,MAX BATV011,MIN BATV011,AVG BATV011,DIFF BATV011,SEC BATV011,MAX BATV102,MIN BATV102,AVG BATV102,DIFF BATV102,SEC BATV102,MAX BATV103,MIN BATV103,AVG BATV103,DIFF BATV103,SEC BATV103,MAX BATV104,MIN BATV104,AVG BATV104,DIFF BATV104,SEC BATV104,VAL D002,N D002,SEC D002,MAX LS001,MIN LS001,AVG LS001,DIFF LS001,SEC LS001,MAX LS002,MIN LS002,AVG LS002,DIFF LS002,SEC LS002,MAX LS003,MIN LS003,AVG LS003,DIFF LS003,SEC LS003,MAX LS004,MIN LS004,AVG LS004,DIFF LS004,SEC LS004,MAX LS005,MIN LS005,AVG LS005,DIFF LS005,SEC LS005,MAX LS006,MIN LS006,AVG LS006,DIFF LS006,SEC LS006,MAX LS007,MIN LS007,AVG LS007,DIFF LS007,SEC LS007,MAX LS008,MIN LS008,AVG LS008,DIFF LS008,SEC LS008,MAX LS009,MIN LS009,AVG LS009,DIFF LS009,SEC LS009,MAX LS010,MIN LS010,AVG LS010,DIFF LS010,SEC LS010,MAX LS011,MIN LS011,AVG LS011,DIFF LS011,SEC LS011,VAL M001,N M001,SEC M001,VAL M002,N M002,SEC M002,VAL M003,N M003,SEC M003,VAL M004,N M004,SEC M004,VAL M005,N M005,SEC M005,VAL M006,N M006,SEC M006,VAL M007,N M007,SEC M007,VAL M008,N M008,SEC M008,VAL M009,N M009,SEC M009,VAL M010,N M010,SEC M010,VAL M011,N M011,SEC M011,MAX T102,MIN T102,AVG T102,DIFF T102,SEC T102,MAX T103,MIN T103,AVG T103,DIFF T103,SEC T103,MAX T104,MIN T104,AVG T104,DIFF T104,SEC T104,MAX T106,MIN T106,AVG T106,DIFF T106,SEC T106,TIME Toilet,TIME Work,TIME Eat_Lunch,TIME Dress,TIME Enter_Home,TIME Sleep_Out_Of_Bed,TIME Entertain_Guests,TIME Phone,TIME Cook_Breakfast,TIME Eat,TIME Cook_Lunch,TIME Watch_TV,TIME Sleep,TIME Step_Out,TIME Bed_Toilet_Transition,TIME Wash_Dishes,TIME Bathe,TIME Cook,TIME Personal_Hygiene,TIME Groom,TIME Leave_Home,TIME Relax,TIME Eat_Breakfast,TIME Work_At_Table,TIME Work_On_Computer,TO PREDICT
669,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,96,0,41.2,96,1545,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,2,1138,10,0,6.809166666666667,10,1142,11,0,3.5172222222222222,11,1421,13,0,11.289444444444444,13,1209,9,0,8.164722222222222,9,44,19,0,13.696388888888889,19,51,45,0,40.685,45,132,33,22,28.10805555555556,11,130,43,0,6.301111111111111,43,1419,30,0,27.7,30,646,24,0,21.435,24,642,0,0,0.0,0,3600,0,100,1138,0,100,1365,0,38,2402,0,84,1239,0,60,1243,0,82,1328,0,56,1330,0,62,1419,0,176,1240,0,142,1239,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,7,0,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,Enter_Home
731,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,83,0,82.51583333333333,83,3579,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,4,1823,9,0,4.028611111111111,9,29,12,0,3.8472222222222223,12,2246,11,0,4.836111111111111,11,722,7,0,2.0236111111111112,7,2064,16,0,8.378055555555555,16,119,40,0,22.574444444444445,40,1309,27,0,20.060277777777777,27,107,43,0,15.412777777777778,43,1653,36,0,16.86861111111111,36,638,22,0,15.851666666666668,22,2063,25,0,12.975277777777778,25,1318,0,20,1823,0,100,1824,0,0,3600,0,10,1826,0,18,1905,0,22,1896,0,38,1897,0,94,2251,0,26,1827,0,12,1824,0,4,1911,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,321,24,0,685,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,Watch_TV
799,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,82,0,54.735,82,2403,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,84,0,10.943333333333332,84,469,0,0,0.0,0,3600,0,0,0.0,0,3600,8356,0,5577.63,8356,2403,8435,0,5428.859722222222,8435,2317,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9663,0,4117.511666666666,9663,1534,0,0,0.0,0,3600,8396,0,3999.761111111111,8396,1715,0,0,0.0,0,3600,2905,0,1251.5708333333334,2905,1551,0,0,0.0,0,3600,2891,0,376.63305555555553,2891,469,0,4,221,4,0,0.2511111111111111,4,219,2,0,0.0211111111111111,2,1491,4,0,2.770833333333333,4,234,2,0,1.1436111111111111,2,1717,9,5,7.599166666666667,4,69,35,0,24.762777777777774,35,441,17,0,13.803333333333333,17,71,41,0,0.3980555555555555,41,1495,13,0,8.980277777777777,13,67,11,0,8.485555555555555,11,219,25,0,5.2283333333333335,25,130,0,12,218,0,6,238,0,2,232,0,8,216,0,26,19,0,12,70,0,30,71,0,14,1494,0,22,21,0,12,215,0,12,128,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,19.023333333333333,26,2634,26,0,0,0,8,0,0,48,0,0,0,1214,0,0,0,0,0,0,0,0,8,0,0,0,0,Personal_Hygiene
859,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,48,0,28.826666666666668,48,2162,0,0,0.0,0,3600,8396,0,3017.895555555556,8396,1294,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7405,0,4517.05,7405,2196,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7960,0,305.1333333333333,7960,138,0,0,0.0,0,3600,1654,0,993.3188888888888,1654,2162,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,5,0,0.3791666666666666,5,3094,3,0,1.7344444444444445,3,1447,1,0,0.5,1,101,6,0,4.935,6,131,26,0,19.75333333333333,26,84,13,0,9.705,13,82,42,0,3.1238888888888887,42,3093,9,0,6.646388888888889,9,88,7,0,4.981388888888889,7,99,0,0,0.0,0,3600,0,4,3091,0,4,3092,0,0,3600,0,4,3088,0,18,129,0,0,3600,0,0,3600,0,48,3093,0,6,3083,0,8,3087,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,203,0,0,0,2196,0,0,0,0,0,0,264,0,0,0,0,0,0,Watch_TV
920,169,True,83,0,14.755555555555556,83,640,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,8,631,4,0,0.0461111111111111,4,628,0,0,0.0,0,3600,12,0,6.478888888888889,12,910,1,0,0.5333333333333333,1,1920,4,0,1.738888888888889,4,328,20,0,14.539166666666668,20,332,26,0,7.379444444444444,26,335,0,0,0.0,0,3600,6,0,3.575555555555556,6,333,5,0,2.796666666666667,5,32,0,0,0.0,0,3600,0,20,628,0,2,854,0,22,869,0,16,623,0,70,252,0,10,332,0,66,337,0,0,3600,0,34,302,0,34,623,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,38,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,39,0,0,0,0,Toilet
984,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7326,0,5921.85,7326,2910,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8435,0,6998.706944444444,8435,2987,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,2,1512,4,0,0.0919444444444444,4,1511,9,0,0.2475,9,1606,12,0,6.696666666666666,12,374,2,0,0.7858333333333334,2,1563,5,0,3.3425,5,101,23,0,20.09888888888889,23,587,14,9,11.829444444444444,5,600,42,0,0.2905555555555555,42,1606,8,0,5.911666666666667,8,950,7,0,4.467222222222222,7,332,0,0,0.0,0,3600,0,10,1511,0,8,1603,0,6,1565,0,12,1521,0,36,1887,0,0,3600,0,0,3600,0,72,1606,0,10,1536,0,22,1521,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,249,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,18,0,0,0,0,Enter_Home
1044,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,95,0,58.92638888888889,95,2233,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,84,0,16.916666666666668,84,725,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8475,0,4268.104166666667,8475,1813,0,0,0.0,0,3600,8475,0,6506.916666666667,8475,2764,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,2,28,3,0,0.0161111111111111,3,25,0,0,0.0,0,3600,9,0,0.0225,9,9,3,0,0.0091666666666666,3,11,1,0,0.6663888888888889,1,115,16,10,12.662222222222224,6,0,6,0,3.6847222222222222,6,1213,0,0,0.0,0,3600,9,0,1.3844444444444444,9,8,8,0,1.132777777777778,8,19,0,0,0.0,0,3600,0,8,23,0,0,3600,0,2,9,0,2,8,0,0,3600,0,0,3600,0,0,3600,0,0,3600,1,5,0,0,4,7,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watch_TV
1104,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,6,0,5.720277777777778,6,281,16,0,9.759722222222225,16,482,27,0,5.854166666666667,27,495,0,0,0.0,0,3600,9,7,8.196388888888889,2,485,7,0,2.364444444444445,7,1216,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,20,2072,0,6,3481,0,6,3486,0,2,3431,0,4,3478,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,3463,0,0,0,0,0,0,0,0,0,0,0,0,0,Personal_Hygiene
1166,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8396,0,319.51444444444445,8396,137,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9623,0,4685.866388888889,9623,1753,0,0,0.0,0,3600,8435,0,1722.1458333333333,8435,735,0,0,0.0,0,3600,2891,0,722.75,2891,900,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7,0,6.09,7,3132,2,0,1.7427777777777778,2,3137,0,0,0.0,0,3600,6,3,4.498333333333333,3,600,1,0,0.6666666666666666,1,613,0,0,0.0,0,3600,6,0,1.0066666666666666,6,604,7,0,3.3916666666666666,7,735,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,22,723,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,Personal_Hygiene
1228,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,83,0,16.876666666666665,83,732,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,47,0,29.80583333333333,47,2283,83,83,82.97694444444444,0,3600,8435,0,79.66388888888889,8435,34,0,0,0.0,0,3600,8396,0,1707.1866666666667,8396,732,0,0,0.0,0,3600,7445,0,5091.552777777778,7445,2462,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,1640,0,1040.0333333333333,1640,2283,2878,2878,2877.200555555556,0,3600,0,0,3600,0,0,0.0,0,3600,12,0,0.7436111111111111,12,15,8,0,1.5844444444444443,8,21,3,0,0.5511111111111111,3,208,6,0,0.4747222222222222,6,194,10,0,3.623611111111111,10,42,26,0,6.009722222222222,26,46,44,0,3.313333333333333,44,29,7,0,1.5708333333333333,7,43,7,0,1.6283333333333334,7,40,27,0,0.0755555555555555,27,57,0,12,34,0,52,8,0,30,611,0,20,37,0,64,76,0,22,42,0,10,48,0,48,13,0,36,39,0,38,34,0,4,56,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,2790,0,0,0,0,0,0,203,0,0,0,0,0,0,Watch_TV
1288,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,1,0,0.3908333333333333,1,309,9,0,0.0533333333333333,9,2276,8,0,1.7319444444444445,8,883,3,0,1.4027777777777777,3,23,0,0,0.0,0,3600,10,0,1.6875,10,2162,26,0,1.2747222222222223,26,2162,43,0,0.3291666666666666,43,1692,7,0,1.2802777777777778,7,19,7,0,4.041944444444445,7,52,0,0,0.0,0,3600,0,6,907,0,14,906,0,24,827,0,52,22,0,156,72,0,24,2112,0,36,2116,0,2,2293,0,74,19,0,84,18,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,Personal_Hygiene
1348,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7287,0,6189.901666666667,7287,3058,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7920,0,2816.0,7920,1280,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,11,0,0.7672222222222222,11,2892,8,0,1.4513888888888888,8,2934,3,0,0.4666666666666667,3,3004,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,44,0,3.5933333333333333,44,2425,7,0,1.2238888888888888,7,2939,7,0,1.136388888888889,7,3008,0,0,0.0,0,3600,0,16,2890,0,28,2890,0,10,2884,0,26,2364,0,6,3556,0,0,3600,0,0,3600,0,62,3014,0,16,1555,0,122,933,0,0,3600,0,0,0.0,0,3600,24,0,19.050833333333333,24,2361,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,41,0,0,0,0,0,0,0,0,2850,0,0,0,0,0,424,0,0,0,0,0,0,Bed_Toilet_Transition
1422,169,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8435,0,5574.129166666667,8435,2379,0,0,0.0,0,3600,8435,8435,8432.656944444445,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,2,426,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,24,61,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,8.139166666666666,26,162,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,Bed_Toilet_Transition
44,170,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,30,462,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,16.931944444444444,26,2225,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,Bed_Toilet_Transition
106,170,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,84,0,15.353333333333332,84,658,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8435,0,1522.986111111111,8435,650,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9663,0,6119.9,9663,2280,0,0,0.0,0,3600,8396,0,4473.202222222222,8396,1918,0,0,0.0,0,3600,2905,0,1359.701388888889,2905,1685,0,0,0.0,0,3600,2891,0,528.4105555555556,2891,658,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,18,1917,0,14,1917,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,Bed_Toilet_Transition
169,170,True,0,0,0.0,0,3600,0,0,0.0,0,3600,82,0,39.382777777777775,82,1729,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,48,0,41.653333333333336,48,3124,0,0,0.0,0,3600,8396,0,2661.0655555555554,8396,1141,0,0,0.0,0,3600,8356,0,4013.201111111111,8356,1729,0,0,0.0,0,3600,7405,7405,7402.9430555555555,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,1654,0,1435.3044444444445,1654,3124,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,3072,0,14,868,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,Bed_Toilet_Transition
