Minutes from midnight,Days,Is business,MAX BATP010,MIN BATP010,AVG BATP010,DIFF BATP010,SEC BATP010,MAX BATP011,MIN BATP011,AVG BATP011,DIFF BATP011,SEC BATP011,MAX BATP102,MIN BATP102,AVG BATP102,DIFF BATP102,SEC BATP102,MAX BATP105,MIN BATP105,AVG BATP105,DIFF BATP105,SEC BATP105,MAX BATV001,MIN BATV001,AVG BATV001,DIFF BATV001,SEC BATV001,MAX BATV002,MIN BATV002,AVG BATV002,DIFF BATV002,SEC BATV002,MAX BATV003,MIN BATV003,AVG BATV003,DIFF BATV003,SEC BATV003,MAX BATV004,MIN BATV004,AVG BATV004,DIFF BATV004,SEC BATV004,MAX BATV005,MIN BATV005,AVG BATV005,DIFF BATV005,SEC BATV005,MAX BATV006,MIN BATV006,AVG BATV006,DIFF BATV006,SEC BATV006,MAX BATV007,MIN BATV007,AVG BATV007,DIFF BATV007,SEC BATV007,MAX BATV010,MIN BATV010,AVG BATV010,DIFF BATV010,SEC BATV010,MAX BATV011,MIN BATV011,AVG BATV011,DIFF BATV011,SEC BATV011,MAX BATV012,MIN BATV012,AVG BATV012,DIFF BATV012,SEC BATV012,MAX BATV013,MIN BATV013,AVG BATV013,DIFF BATV013,SEC BATV013,MAX BATV014,MIN BATV014,AVG BATV014,DIFF BATV014,SEC BATV014,MAX BATV015,MIN BATV015,AVG BATV015,DIFF BATV015,SEC BATV015,MAX BATV016,MIN BATV016,AVG BATV016,DIFF BATV016,SEC BATV016,MAX BATV102,MIN BATV102,AVG BATV102,DIFF BATV102,SEC BATV102,MAX BATV103,MIN BATV103,AVG BATV103,DIFF BATV103,SEC BATV103,MAX BATV105,MIN BATV105,AVG BATV105,DIFF BATV105,SEC BATV105,VAL D002,N D002,SEC D002,VAL D004,N D004,SEC D004,VAL D005,N D005,SEC D005,VAL L001,N L001,SEC L001,VAL L004,N L004,SEC L004,VAL L006,N L006,SEC L006,VAL L009,N L009,SEC L009,VAL L010,N L010,SEC L010,MAX LS001,MIN LS001,AVG LS001,DIFF LS001,SEC LS001,MAX LS002,MIN LS002,AVG LS002,DIFF LS002,SEC LS002,MAX LS003,MIN LS003,AVG LS003,DIFF LS003,SEC LS003,MAX LS004,MIN LS004,AVG LS004,DIFF LS004,SEC LS004,MAX LS005,MIN LS005,AVG LS005,DIFF LS005,SEC LS005,MAX LS006,MIN LS006,AVG LS006,DIFF LS006,SEC LS006,MAX LS007,MIN LS007,AVG LS007,DIFF LS007,SEC LS007,MAX LS010,MIN LS010,AVG LS010,DIFF LS010,SEC LS010,MAX LS011,MIN LS011,AVG LS011,DIFF LS011,SEC LS011,MAX LS012,MIN LS012,AVG LS012,DIFF LS012,SEC LS012,MAX LS013,MIN LS013,AVG LS013,DIFF LS013,SEC LS013,MAX LS014,MIN LS014,AVG LS014,DIFF LS014,SEC LS014,MAX LS015,MIN LS015,AVG LS015,DIFF LS015,SEC LS015,MAX LS016,MIN LS016,AVG LS016,DIFF LS016,SEC LS016,VAL M001,N M001,SEC M001,VAL M002,N M002,SEC M002,VAL M003,N M003,SEC M003,VAL M004,N M004,SEC M004,VAL M005,N M005,SEC M005,VAL MA006,N MA006,SEC MA006,VAL MA007,N MA007,SEC MA007,VAL MA010,N MA010,SEC MA010,VAL MA011,N MA011,SEC MA011,VAL MA012,N MA012,SEC MA012,VAL MA013,N MA013,SEC MA013,VAL MA014,N MA014,SEC MA014,VAL MA015,N MA015,SEC MA015,VAL MA016,N MA016,SEC MA016,MAX T101,MIN T101,AVG T101,DIFF T101,SEC T101,MAX T102,MIN T102,AVG T102,DIFF T102,SEC T102,MAX T103,MIN T103,AVG T103,DIFF T103,SEC T103,MAX T105,MIN T105,AVG T105,DIFF T105,SEC T105,MAX T106,MIN T106,AVG T106,DIFF T106,SEC T106,TIME Toilet,TIME Eat_Lunch,TIME Drink,TIME Dress,TIME Enter_Home,TIME Sleep_Out_Of_Bed,TIME Entertain_Guests,TIME Phone,TIME Cook_Breakfast,TIME Cook_Dinner,TIME Eat,TIME Watch_TV,TIME Cook_Lunch,TIME Sleep,TIME Step_Out,TIME Bed_Toilet_Transition,TIME Wash_Dishes,TIME Bathe,TIME Cook,TIME Evening_Meds,TIME Personal_Hygiene,TIME Morning_Meds,TIME Read,TIME Wash_Dinner_Dishes,TIME Groom,TIME Leave_Home,TIME Relax,TIME Eat_Dinner,TIME Work_At_Table,TIME Work_On_Computer,TIME Wash_Lunch_Dishes,TO PREDICT
651,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9440,0,8700.533333333333,9440,3318,0,0,0.0,0,3600,9520,0,809.2,9520,306,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,4,0,2.6866666666666665,4,318,2,0,1.175,2,2115,0,0,0.0,0,3600,4,3,3.4991666666666665,1,1800,0,0,0.0,0,3600,0,0,0.0,0,3600,7,0,3.626388888888889,7,1865,0,0,0.0,0,3600,4,0,0.3544444444444444,4,319,17,0,10.667222222222222,17,601,18,0,14.525833333333331,18,306,12,0,9.070833333333333,12,122,13,0,9.666944444444445,13,277,17,0,10.699722222222222,17,607,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,20.56,25,173,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
716,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9480,0,3173.1666666666665,9480,1205,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9460,0,5812.644444444444,9460,2212,9500,0,3731.3888888888887,9500,1414,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9500,0,2287.9166666666665,9500,867,0,0,0.0,0,3600,0,0,0.0,0,3600,3100,0,1047.9722222222222,3100,1217,0,2,1430,0,2,1216,0,0,3600,0,0,3600,0,2,884,0,0,3600,0,0,3600,0,0,3600,13,0,6.092777777777778,13,105,14,0,3.7311111111111113,14,491,5,0,2.08,5,241,9,0,5.013611111111112,9,687,0,0,0.0,0,3600,56,0,2.216111111111111,56,1280,11,0,5.398888888888889,11,226,0,0,0.0,0,3600,9,3,5.410277777777778,6,24,23,0,14.878055555555555,23,42,24,0,19.75333333333333,24,98,17,0,12.608888888888888,17,197,19,0,13.686666666666667,19,185,24,0,14.898888888888887,24,273,0,38,105,0,8,1091,0,2,1439,0,12,1276,0,0,3600,0,10,1345,0,6,184,0,0,3600,1,35,24,0,4,1239,0,10,2,0,20,190,0,8,185,0,10,176,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,22.760555555555555,25,1673,0,0,0.0,0,3600,68,0,0,0,16,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,Cook_Lunch
776,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9560,0,3954.1222222222223,9560,1489,0,0,0.0,0,3600,0,0,0.0,0,3600,9500,0,3256.3888888888887,9500,1234,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,2,1581,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,4,0,2.1669444444444443,4,375,3,0,1.6680555555555556,3,386,2,0,1.0,2,241,6,0,3.5722222222222224,6,88,0,0,0.0,0,3600,0,0,0.0,0,3600,9,0,5.443611111111111,9,92,72,0,3.533888888888889,72,1299,5,0,3.243333333333333,5,383,20,0,11.203611111111112,20,568,20,0,14.438333333333333,20,363,14,0,8.981388888888889,14,194,14,0,11.161666666666669,14,198,19,0,14.930555555555555,19,49,0,32,1573,0,4,1579,0,0,3600,0,0,3600,0,4,1290,0,0,3600,0,10,1283,0,44,1294,0,35,1573,0,16,1164,0,2,1551,0,0,3600,0,0,3600,0,6,1242,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,22.933333333333334,25,1700,0,0,0.0,0,3600,180,58,0,0,0,0,0,0,0,0,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dress
836,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9520,0,2414.3777777777777,9520,913,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9500,0,2203.472222222222,9500,835,9560,0,2225.3555555555554,9560,838,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,3,0,1.7825,3,102,2,0,0.3994444444444444,2,419,1,0,0.4094444444444444,1,874,4,0,1.5911111111111111,4,345,21,0,3.835,21,155,0,0,0.0,0,3600,8,0,4.557222222222222,8,19,72,0,15.3675,72,159,3,0,1.791111111111111,3,102,16,8,12.261388888888888,8,980,16,0,12.249166666666667,16,88,11,0,7.150555555555556,11,8,12,0,7.901388888888889,12,18,16,0,10.788055555555555,16,84,0,4,97,0,0,3600,0,0,3600,0,2,937,0,28,151,0,0,3600,0,30,18,0,126,159,0,2,98,0,6,980,0,6,85,0,22,7,0,12,16,0,12,79,0,0,0.0,0,3600,0,0,0.0,0,3600,24,0,0.9333333333333332,24,140,25,0,23.65305555555556,25,1167,23,0,18.70111111111111,23,572,101,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,Dress
896,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9500,0,9418.194444444443,9500,3569,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,8,203,0,0,3600,0,0,3600,0,2,2608,1,1,11,0,0,3600,0,0,3600,0,0,3600,7,0,0.1822222222222222,7,8,0,0,0.0,0,3600,7,0,1.7072222222222222,7,210,7,0,2.5211111111111117,7,213,15,0,0.2886111111111111,15,3270,0,0,0.0,0,3600,21,0,2.438055555555556,21,35,72,0,3.141388888888889,72,2707,3,0,0.3391666666666666,3,7,9,0,6.379166666666666,9,393,10,0,6.776944444444444,10,183,16,0,3.7775,16,62,23,3,5.130555555555556,20,58,10,0,7.791388888888889,10,295,1,3,8,0,0,3600,0,8,210,0,32,14,0,12,2700,0,6,3145,0,48,35,0,38,2705,0,6,0,0,0,3600,0,32,10,0,10,60,0,16,37,0,28,12,32,0,28.37333333333333,32,3192,23,0,16.32888888888889,23,1154,23,0,4.900277777777778,23,767,25,0,23.699166666666667,25,1199,23,0,19.070833333333333,23,2985,88,0,8,92,13,0,0,113,0,0,0,0,0,0,146,0,0,0,0,0,37,0,0,0,0,70,0,0,0,0,0,Work_On_Computer
956,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9460,0,9268.172222222222,9460,3527,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9320,0,56.95555555555556,9320,22,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3150,0,1218.875,3150,1393,0,0,0.0,0,3600,0,0,3600,0,8,3443,0,0,3600,1,1,944,1,2,25,0,0,3600,0,0,3600,0,0,3600,10,0,2.035277777777778,10,18,13,0,2.232222222222222,13,2853,6,0,1.3633333333333333,6,818,6,0,1.4319444444444445,6,320,2,0,1.2541666666666669,2,1515,0,0,0.0,0,3600,20,0,17.6325,20,1509,71,0,5.183333333333334,71,98,4,0,0.0433333333333333,4,22,3,0,1.4997222222222222,3,995,4,0,1.6605555555555556,4,985,17,0,11.235,17,1563,23,0,19.74388888888889,23,235,3,0,1.425277777777778,3,266,0,33,18,0,20,3442,0,0,3600,0,8,30,0,4,89,0,0,3600,0,32,81,0,50,92,0,20,5,0,0,3600,0,8,25,0,28,971,0,14,829,0,12,26,33,0,2.273333333333333,33,248,23,0,11.391388888888889,23,1783,24,0,1.3533333333333333,24,203,26,0,23.86722222222222,26,636,0,0,0.0,0,3600,268,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,1210,0,Cook
1016,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9500,0,9452.5,9500,3582,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3090,0,3074.55,3090,3582,0,0,0.0,0,3600,0,0,0.0,0,3600,0,6,2861,0,8,3134,0,2,3372,0,1,3524,0,3,2920,0,0,3600,0,0,3600,0,2,2886,10,0,2.611111111111111,10,2336,14,0,3.221111111111111,14,2543,6,0,0.9030555555555556,6,2862,3,0,0.0052777777777777,3,2882,0,0,0.0,0,3600,0,0,0.0,0,3600,19,0,3.633611111111111,19,2353,0,0,0.0,0,3600,4,0,0.7355555555555555,4,2718,23,0,0.0702777777777777,23,2885,0,0,0.0,0,3600,15,0,2.6127777777777776,15,2365,21,0,4.001388888888889,21,2355,27,0,0.1425,27,2886,0,22,2928,0,38,3134,0,12,2862,0,12,2882,0,0,3600,0,0,3600,0,8,2951,0,0,3600,0,18,2722,0,0,3600,0,10,2914,0,6,2955,0,4,2952,0,12,2907,0,0,0.0,0,3600,23,0,11.271666666666668,23,626,23,0,12.911944444444444,23,2021,26,0,22.276666666666667,26,669,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,397,0,0,0,0,0,0,27,0,0,0,0,0,Enter_Home
1095,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9440,0,4334.533333333334,9440,1653,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9460,0,7912.238888888889,9460,3011,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9520,0,4262.844444444445,9520,1612,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,23,24.15888888888889,3,29,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
1164,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9480,0,7299.6,9480,2772,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,23,23.99305555555556,2,29,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
1234,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9500,0,4401.666666666667,9500,1668,0,0,0.0,0,3600,0,0,0.0,0,3600,9540,0,7425.3,9540,2802,9520,0,4646.288888888889,9520,1757,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9520,0,4908.0888888888885,9520,1856,9520,0,4865.777777777777,9520,1840,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3080,0,1376.588888888889,3080,1609,0,2,1886,0,2,1609,0,0,3600,0,0,3600,0,2,1593,0,0,3600,0,0,3600,0,2,510,8,0,0.5961111111111111,8,1001,12,0,1.8822222222222225,12,1012,2,0,0.3277777777777778,2,1302,5,0,1.583611111111111,5,507,8,0,2.18,8,530,0,0,0.0,0,3600,22,0,10.456388888888888,22,419,72,0,19.04055555555556,72,540,5,0,0.7647222222222222,5,992,31,0,10.529444444444444,31,510,9,0,3.16,9,388,16,0,7.638333333333334,16,442,23,0,11.178888888888888,23,944,41,0,15.20472222222222,41,510,0,4,1593,0,10,1602,0,4,499,0,16,493,0,14,526,0,0,3600,0,34,416,0,236,531,0,12,992,0,4,468,0,4,1586,0,16,409,0,26,450,0,16,460,0,0,0.0,0,3600,0,0,0.0,0,3600,24,0,5.246666666666667,24,787,25,23,24.166944444444443,2,31,0,0,0.0,0,3600,30,0,52,0,18,0,0,0,0,0,0,0,0,0,0,0,0,264,0,52,491,0,0,0,96,0,0,0,0,32,0,Toilet
1295,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,2,0,1.53,2,450,0,0,0.0,0,3600,19,0,12.844444444444443,19,1044,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,14,0,2.2822222222222224,14,666,23,0,15.725277777777778,23,1024,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,1049,0,0,3600,0,16,1039,0,56,1054,0,0,3600,0,0,3600,0,0,3600,0,2,1251,0,10,1007,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,16.61777777777778,25,131,0,0,0.0,0,3600,177,0,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bed_Toilet_Transition
1360,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9460,0,5221.394444444444,9460,1987,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9460,0,4162.4,9460,1584,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9480,0,429.23333333333335,9480,163,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3140,0,363.7166666666666,3140,417,3140,3140,3139.1277777777777,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,72,0,6.948888888888889,72,17,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,6,70,0,0,3600,0,14,72,1,75,1,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,16,74,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,24,0,15.570833333333333,24,625,26,0,23.25722222222222,26,464,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3171,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
1420,27,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9300,0,6634.0,9300,2568,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,14,0,4.061388888888889,14,1310,0,0,0.0,0,3600,20,0,0.8077777777777778,20,1901,74,0,30.683888888888887,74,1922,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,23,0,0.8116666666666666,23,1898,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,6,1908,0,0,3600,0,26,1836,0,281,1913,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,6,1897,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,16.769444444444446,25,655,25,0,23.161666666666665,25,1089,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dress
42,28,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9460,0,7037.188888888889,9460,2678,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9500,0,7235.833333333333,9500,2742,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,23,24.480555555555554,3,625,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dress
